"╉","╉","╉"," "," "," "," "," "," "," "," "," "," "," "," ","╉","╋","╉","╉","╉","╋","╉","╉","╉","╋","╉","╉","╉","╋","╉","╋","╉","╉","╉","╉","╉","╋","╉","╋","╉","╉","╉","╉","╉","╋","╉","╉","╉","╋","╋","╋","╉","╉","╉","╉","╉","╉","╉","╉","╉","╉","╋","╋","╉","╉","╋","╋","╉","╉","╋","╋","╉","╉","╋","╋","╉","╉","╋","╋","╉","╉","╉","╉","╋","╉","╋","╋","╋","╉","╋","╋","╉","╋","╉","╉","╋","╉","╋","╉","╋","╉","╉","╉","╋","╉","╋","╉","╉","╉","╋","╉","╋","╉","╉","╉","╋","╉","╋","╋","╉","╋","╋","╉","╋","╉","╉","╉"," "," "," "," ","╉","╉","╉","╉","╉","╉","╋","╉","╋","╉","╉","╉"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╊","╊","╊"," "," "," "," "," "," "," "," "," "," "," "," ","╊","╋","╊","╊","╊","╋","╊","╊","╊","╋","╊","╊","╊","╊","╊","╊","╊","╋","╊","╋","╊","╊","╊","╊","╊","╋","╊","╋","╊","╊","╊","╊","╊","╊","╊","╊","╊","╋","╊","╊","╊","╋","╋","╋","╊","╋","╊","╋","╊","╋","╊","╋","╊","╋","╊","╋","╊","╋","╊","╋","╊","╋","╊","╋","╊","╊","╊","╋","╊","╋","╊","╋","╋","╋","╊","╋","╊","╋","╊","╊","╋","╊","╊","╊","╊","╋","╊","╋","╊","╊","╊","╋","╊","╋","╊","╊","╊","╋","╊","╋","╋","╊","╋","╋","╊","╋","╋","╊","╋","╊","╊"," ","╊"," "," "," ","╊","╊","╊","╊","╋","╊","╊","╊","╊","╊","╋","╊"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╋","╋","╋"," "," "," "," "," "," "," "," "," "," "," "," ","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋"," "," "," ","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╌"," ","─"," "," "," "," "," "," "," "," "," "," "," "," ","─","━","┼","╂","╌","━","┼","╂","╌","━","┼","╂","┬","┮","┰","┲","┬","┭","┰","┱","┴","┶","┸","┺","┴","┵","┸","┹","┼","┾","╀","╁","╂","╄","╆","╊","┼","┽","╀","╁","╂","╃","╅","╉","┬","┭","┮","┯","┰","┱","┲","┳","┴","┵","┶","┷","┸","┹","┺","┻","┼","┽","┾","┿","╀","╁","╂","╃","╄","╅","╆","╇","╈","╉","╊","╋","╌","╍","┼","╂","━","╂","┮","╥","┲","┭","╥","┱","┶","╨","┺","┵","╨","┹","┾","╂","╊","┽","╂","╉","┯","╥","┳","┷","╨","┻","┿","╫","╋","┬","┬"," "," "," "," "," ","─","┴","─","┬","╾","┸","╼","┰","╼","╁","╾","╀"," "," "," ","▅","▅","▅","▆","▇"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╍"," ","╍"," "," "," "," "," "," "," "," "," "," "," "," ","╍","━","┿","╋","╍","━","┿","╋","╍","━","┿","╋","┯","┯","┳","┳","┯","┯","┳","┳","┷","┷","┻","┻","┷","┷","┻","┻","┿","┿","╇","╈","╋","╇","╈","╋","┿","┿","╇","╈","╋","╇","╈","╋","┯","┯","┯","┯","┳","┳","┳","┳","┷","┷","┷","┷","┻","┻","┻","┻","┿","┿","┿","┿","╇","╈","╋","╇","╇","╈","╈","╇","╈","╋","╋","╋","╍","╍","┿","╋","━","╋","┯","┳","┳","┯","┳","┳","┷","┻","┻","┷","┻","┻","┿","╋","╋","┿","╋","╋","┯","┳","┳","┷","┻","┻","┿","╋","╋","┯","┯","┷","┷"," "," "," ","╍","┷","╍","┯","━","┻","━","┳","━","╈","━","╇"," "," ","▆","▆","▆","▆","▆","▇"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╎"," "," "," "," "," "," ","⎡","⎣","⎤","⎦"," "," "," "," ","┼","┿","│","┃","┼","┿","│","┃","┼","┿","│","┃","├","┝","┟","┢","┤","┥","┧","┪","├","┝","┞","┡","┤","┥","┦","┩","├","┝","┞","┟","┠","┡","┢","┣","┤","┥","┦","┧","┨","┩","┪","┫","┼","┽","┾","┿","╁","╅","╆","╈","┼","┽","┾","┿","╀","╃","╄","╇","┼","┽","┾","┿","╀","╁","╂","╃","╄","╅","╆","╇","╈","╉","╊","╋","┼","┿","╎","╏","┿","┃","╞","┟","┢","╡","┧","┪","╞","┞","┡","╡","┦","┩","╞","┠","┣","╡","┨","┫","┿","╁","╈","┿","╀","╇","╪","╂","╋"," "," "," "," "," "," "," ","┤","╎","├","│","┥","╿","┝","╽","┾","╽","┽","╿"," "," "," "," "," "," "," "," ","▉","▊","▋","▋","▋"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╏"," ","┃"," "," "," "," "," "," "," "," "," "," "," "," ","╂","╋","┃","┃","╂","╋","┃","┃","╂","╋","┃","┃","┠","┣","┠","┣","┨","┫","┨","┫","┠","┣","┠","┣","┨","┫","┨","┫","┠","┣","┠","┠","┠","┣","┣","┣","┨","┫","┨","┨","┨","┫","┫","┫","╂","╉","╊","╋","╂","╉","╊","╋","╂","╉","╊","╋","╂","╉","╊","╋","╂","╉","╊","╋","╂","╂","╂","╉","╊","╉","╊","╋","╋","╉","╊","╋","╂","╋","╏","╏","╋","┃","┣","┠","┣","┫","┨","┫","┣","┠","┣","┫","┨","┫","┣","┠","┣","┫","┨","┫","╋","╂","╋","╋","╂","╋","╋","╂","╋"," "," "," "," "," "," "," ","┨","╏","┠","┃","┫","┃","┣","┃","╊","┃","╉","┃"," "," "," "," "," "," "," "," ","▉","▊","▊","▊","▊","▊"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"═"," ","━"," "," "," "," "," "," "," "," "," "," "," "," ","━","━","╪","╋","━","━","╪","╋","━","━","╪","╋","┯","┯","┳","┳","┯","┯","┳","┳","┷","┷","┻","┻","┷","┷","┻","┻","┿","┿","╇","╈","╋","╇","╈","╋","┿","┿","╇","╈","╋","╇","╈","╋","┯","┯","┯","┯","┳","┳","┳","┳","┷","┷","┷","┷","┻","┻","┻","┻","┿","┿","┿","┿","╇","╈","╋","╇","╇","╈","╈","╇","╈","╋","╋","╋","━","━","┿","╋","═","╬","╤","┳","╦","╤","┳","╦","╧","┻","╩","╧","┻","╩","╪","╋","╬","╪","╋","╬","╤","┳","╦","╧","┻","╩","╪","╋","╬","┯","┯","┷","┷"," "," "," ","━","╧","━","╤","━","┻","━","┳","━","╈","━","╇"," "," ","▆","▆","▆","▆","▆","▇"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"║"," ","║"," "," "," "," "," "," "," "," "," "," "," "," ","╫","╋","┃","┃","╫","╋","┃","┃","╫","╋","┃","┃","┠","┣","┠","┣","┨","┫","┨","┫","┠","┣","┠","┣","┨","┫","┨","┫","┠","┣","┠","┠","┠","┣","┣","┣","┨","┫","┨","┨","┨","┫","┫","┫","╂","╉","╊","╋","╂","╉","╊","╋","╂","╉","╊","╋","╂","╉","╊","╋","╂","╉","╊","╋","╂","╂","╂","╉","╊","╉","╊","╋","╋","╉","╊","╋","╂","╋","┃","┃","╬","║","┣","╟","╠","┫","╢","╣","┣","╟","╠","┫","╢","╣","┣","╟","╠","┫","╢","╣","╋","╫","╬","╋","╫","╬","╋","╫","╬"," "," "," "," "," "," "," ","╢","┃","╟","┃","┫","┃","┣","┃","╊","┃","╉","┃"," "," "," "," "," "," "," "," ","▉","▊","▊","▊","▊","▊"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╒"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","┮","┯","╞","┣","┮","┯","╞","┣","┮","┯","╞","┣","┍","┍","┏","┏","┮","┯","┲","┳","┝","┝","┡","┡","┾","┿","╄","╇","┝","┝","┡","┢","┣","┡","┢","┣","┾","┿","╄","╆","╊","╇","╈","╋","┮","┯","┮","┯","┲","┳","┲","┳","┾","┿","┾","┿","╄","╇","╄","╇","┾","┿","┾","┿","╄","╆","╊","╇","╄","╈","╆","╇","╈","╋","╊","╋","┮","┯","╞","┣","╤","┣","╒","┏","┏","╤","┲","┳","╞","┡","┡","╪","╄","╇","╞","┣","┣","╪","╊","╋","╤","┲","┳","╪","╄","╇","╪","╊","╋","┍"," "," ","┝"," "," "," ","┮","╞","┍","╒","┯","┡","┍","┏","┮","┢","┯","┡"," "," "," "," "," "," ","▆","▇"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╓"," ","╓"," "," "," "," "," "," "," "," "," "," "," "," ","╥","┳","┟","┠","╥","┳","┟","┠","╥","┳","┟","┠","┎","┏","┎","┏","┰","┱","┰","┱","┟","┢","┠","┣","╁","╅","╂","╉","┟","┢","┠","┟","┠","┣","┢","┣","╁","╅","╂","╁","╂","╉","╅","╉","┰","┱","┲","┳","┰","┱","┲","┳","╁","╅","╆","╈","╂","╉","╊","╋","╁","╅","╆","╈","╂","╁","╂","╉","╊","╅","╆","╋","╈","╉","╊","╋","╥","┳","┟","┠","┳","╟","┏","╓","┏","┱","╥","┱","┢","╟","┣","╅","╫","╉","┢","╟","┣","╅","╫","╉","┳","╥","┳","╈","╫","╋","╈","╫","╋","┎"," "," "," "," "," "," ","╥","┟","╓","┎","┱","┠","┏","┎","┲","┟","┱","┠"," "," "," "," "," ","▅","▆","▇"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╔"," ","┏"," "," "," "," "," "," "," "," "," "," "," "," ","┲","┳","┢","┣","┲","┳","┢","┣","┲","┳","┢","┣","┏","┏","┏","┏","┲","┳","┲","┳","┢","┢","┣","┣","╆","╈","╊","╋","┢","┢","┣","┢","┣","┣","┢","┣","╆","╈","╊","╆","╊","╋","╈","╋","┲","┳","┲","┳","┲","┳","┲","┳","╆","╈","╆","╈","╊","╋","╊","╋","╆","╈","╆","╈","╊","╆","╊","╋","╊","╈","╆","╋","╈","╋","╊","╋","┲","┳","┢","┣","╦","╠","┏","┏","╔","┳","┲","╦","┢","┣","╠","╈","╊","╬","┢","┣","╠","╈","╊","╬","┳","┲","╦","╈","╊","╬","╈","╊","╬","┏"," "," ","┢"," "," "," ","┲","┢","┏","┏","┳","┣","┏","┏","┲","┢","┳","┣"," "," "," "," "," "," ","▆","▇"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╕"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","┭","┯","╡","┫","┭","┯","╡","┫","┭","┯","╡","┫","┭","┯","┱","┳","┑","┑","┓","┓","┽","┿","╃","╇","┥","┥","┩","┩","┽","┿","╃","╅","╉","╇","╈","╋","┥","┥","┩","┪","┫","┩","┪","┫","┭","┭","┯","┯","┱","┱","┳","┳","┽","┽","┿","┿","╃","╃","╇","╇","┽","┽","┿","┿","╃","╅","╉","╃","╇","╅","╈","╇","╈","╉","╋","╋","┭","┯","╡","┫","╤","┫","╤","┱","┳","╕","┓","┓","╪","╃","╇","╡","┩","┩","╪","╉","╋","╡","┫","┫","╤","┱","┳","╪","╃","╇","╪","╉","╋"," ","┑","┥"," "," "," "," ","┑","╡","┭","╕","┑","┩","┯","┓","┯","┪","┭","┩"," "," "," "," "," "," ","▆","▇","▉","▊","▋"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╖"," ","╖"," "," "," "," "," "," "," "," "," "," "," "," ","╥","┳","┧","┨","╥","┳","┧","┨","╥","┳","┧","┨","┰","┲","┰","┲","┒","┓","┒","┓","╁","╆","╂","╊","┧","┪","┨","┫","╁","╆","╂","╁","╂","╊","╆","╊","┧","┪","┨","┧","┨","┫","┪","┫","┰","┱","┲","┳","┰","┱","┲","┳","╁","╅","╆","╈","╂","╉","╊","╋","╁","╅","╆","╈","╂","╁","╂","╉","╊","╅","╆","╋","╈","╉","╊","╋","╥","┳","┧","┨","┳","╢","┲","╥","┲","┓","╖","┓","╆","╫","╊","┪","╢","┫","╆","╫","╊","┪","╢","┫","┳","╥","┳","╈","╫","╋","╈","╫","╋"," ","┒"," "," "," "," "," ","╖","┧","╥","┒","┓","┨","┲","┒","┲","┧","┱","┨"," "," "," "," "," ","▅","▆","▇","▉","▊"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╗"," ","┓"," "," "," "," "," "," "," "," "," "," "," "," ","┱","┳","┪","┫","┱","┳","┪","┫","┱","┳","┪","┫","┱","┳","┱","┳","┓","┓","┓","┓","╅","╈","╉","╋","┪","┪","┫","┫","╅","╈","╉","╅","╉","╋","╈","╋","┪","┪","┫","┪","┫","┫","┪","┫","┱","┱","┳","┳","┱","┱","┳","┳","╅","╅","╈","╈","╉","╉","╋","╋","╅","╅","╈","╈","╉","╅","╉","╉","╋","╅","╈","╋","╈","╉","╋","╋","┱","┳","┪","┫","╦","╣","┳","┱","╦","┓","┓","╗","╈","╉","╬","┪","┫","╣","╈","╉","╬","┪","┫","╣","┳","┱","╦","╈","╉","╬","╈","╉","╬"," ","┓","┪"," "," "," "," ","┓","┪","┱","┓","┓","┫","┳","┓","┳","┪","┱","┫"," "," "," "," "," "," ","▆","▇","▉","▊"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╘"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","┶","┷","╞","┣","┶","┷","╞","┣","┶","┷","╞","┣","┝","┝","┢","┢","┾","┿","╆","╈","┕","┕","┗","┗","┶","┷","┺","┻","┝","┝","┡","┢","┣","┡","┢","┣","┾","┿","╄","╆","╊","╇","╈","╋","┾","┿","┾","┿","╆","╈","╆","╈","┶","┷","┶","┷","┺","┻","┺","┻","┾","┿","┾","┿","╄","╆","╊","╇","╄","╈","╆","╇","╈","╋","╊","╋","┶","┷","╞","┣","╧","┣","╞","┢","┢","╪","╆","╈","╘","┗","┗","╧","┺","┻","╞","┣","┣","╪","╊","╋","╪","╆","╈","╧","┺","┻","╪","╊","╋","┝"," "," ","┕"," "," "," ","┶","╘","┕","╞","┷","┗","┕","┢","┶","┢","┷","┡"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╙"," ","╙"," "," "," "," "," "," "," "," "," "," "," "," ","╨","┻","┞","┠","╨","┻","┞","┠","╨","┻","┞","┠","┞","┡","┠","┣","╀","╃","╂","╉","┖","┗","┖","┗","┸","┹","┸","┹","┞","┡","┞","┠","┠","┡","┣","┣","╀","╃","╀","╂","╂","╃","╉","╉","╀","╃","╄","╇","╂","╉","╊","╋","┸","┹","┺","┻","┸","┹","┺","┻","╀","╃","╄","╇","╀","╂","╂","╃","╄","╉","╊","╇","╋","╉","╊","╋","╨","┻","┞","┠","┻","╟","┡","╟","┣","╃","╫","╉","┗","╙","┗","┹","╨","┹","┡","╟","┣","╃","╫","╉","╇","╫","╋","┻","╨","┻","╇","╫","╋","┞"," "," "," "," "," "," ","╨","┖","╙","┞","┹","┖","┗","┠","┺","┠","┹","┞"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╚"," ","┗"," "," "," "," "," "," "," "," "," "," "," "," ","┺","┻","┡","┣","┺","┻","┡","┣","┺","┻","┡","┣","┡","┡","┣","┣","╄","╇","╊","╋","┗","┗","┗","┗","┺","┻","┺","┻","┡","┡","┡","┣","┣","┡","┣","┣","╄","╇","╄","╊","╊","╇","╋","╋","╄","╇","╄","╇","╊","╋","╊","╋","┺","┻","┺","┻","┺","┻","┺","┻","╄","╇","╄","╇","╄","╊","╊","╇","╄","╋","╊","╇","╋","╋","╊","╋","┺","┻","┡","┣","╩","╠","┡","┣","╠","╇","╊","╬","┗","┗","╚","┻","┺","╩","┡","┣","╠","╇","╊","╬","╇","╊","╬","┻","┺","╩","╇","╊","╬","┡"," "," ","┗"," "," "," ","┺","┗","┗","┡","┻","┗","┗","┣","┺","┣","┻","┡"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╛"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","┵","┷","╡","┫","┵","┷","╡","┫","┵","┷","╡","┫","┽","┿","╅","╈","┥","┥","┪","┪","┵","┷","┹","┻","┙","┙","┛","┛","┽","┿","╃","╅","╉","╇","╈","╋","┥","┥","┩","┪","┫","┩","┪","┫","┽","┽","┿","┿","╅","╅","╈","╈","┵","┵","┷","┷","┹","┹","┻","┻","┽","┽","┿","┿","╃","╅","╉","╃","╇","╅","╈","╇","╈","╉","╋","╋","┵","┷","╡","┫","╧","┫","╪","╅","╈","╡","┪","┪","╧","┹","┻","╛","┛","┛","╪","╉","╋","╡","┫","┫","╪","╅","╈","╧","┹","┻","╪","╉","╋"," ","┥","┙"," "," "," "," ","┙","╛","┵","╡","┙","┛","┷","┪","┷","┪","┵","┩"," "," "," "," "," "," "," "," ","▉","▊","▋"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╜"," ","╜"," "," "," "," "," "," "," "," "," "," "," "," ","╨","┻","┦","┨","╨","┻","┦","┨","╨","┻","┦","┨","╀","╄","╂","╊","┦","┩","┨","┫","┸","┺","┸","┺","┚","┛","┚","┛","╀","╄","╀","╂","╂","╄","╊","╊","┦","┩","┦","┨","┨","┩","┫","┫","╀","╃","╄","╇","╂","╉","╊","╋","┸","┹","┺","┻","┸","┹","┺","┻","╀","╃","╄","╇","╀","╂","╂","╃","╄","╉","╊","╇","╋","╉","╊","╋","╨","┻","┦","┨","┻","╢","╄","╫","╊","┩","╢","┫","┺","╨","┺","┛","╜","┛","╄","╫","╊","┩","╢","┫","╇","╫","╋","┻","╨","┻","╇","╫","╋"," ","┦"," "," "," "," "," ","╜","┚","╨","┦","┛","┚","┺","┨","┺","┨","┹","┦"," "," "," "," "," "," "," "," ","▉","▊"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╝"," ","┛"," "," "," "," "," "," "," "," "," "," "," "," ","┹","┻","┩","┫","┹","┻","┩","┫","┹","┻","┩","┫","╃","╇","╉","╋","┩","┩","┫","┫","┹","┻","┹","┻","┛","┛","┛","┛","╃","╇","╃","╉","╉","╇","╋","╋","┩","┩","┩","┫","┫","┩","┫","┫","╃","╃","╇","╇","╉","╉","╋","╋","┹","┹","┻","┻","┹","┹","┻","┻","╃","╃","╇","╇","╃","╉","╉","╃","╇","╉","╋","╇","╋","╉","╋","╋","┹","┻","┩","┫","╩","╣","╇","╉","╬","┩","┫","╣","┻","┹","╩","┛","┛","╝","╇","╉","╬","┩","┫","╣","╇","╉","╬","┻","┹","╩","╇","╉","╬"," ","┩","┛"," "," "," "," ","┛","┛","┹","┩","┛","┛","┻","┫","┻","┫","┹","┩"," "," "," "," "," "," "," "," ","▉","▊"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╞"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","┾","┿","╞","┣","┾","┿","╞","┣","┾","┿","╞","┣","┝","┝","┢","┢","┾","┿","╆","╈","┝","┝","┡","┡","┾","┿","╄","╇","┝","┝","┡","┢","┣","┡","┢","┣","┾","┿","╄","╆","╊","╇","╈","╋","┾","┿","┾","┿","╆","╈","╆","╈","┾","┿","┾","┿","╄","╇","╄","╇","┾","┿","┾","┿","╄","╆","╊","╇","╄","╈","╆","╇","╈","╋","╊","╋","┾","┿","╞","┣","╪","┣","╞","┢","┢","╪","╆","╈","╞","┡","┡","╪","╄","╇","╞","┣","┣","╪","╊","╋","╪","╆","╈","╪","╄","╇","╪","╊","╋","┝"," "," ","┝"," "," "," ","┾","╞","┝","╞","┿","┡","┝","┢","┾","┢","┿","┡"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╟"," ","╟"," "," "," "," "," "," "," "," "," "," "," "," ","╫","╋","┠","┠","╫","╋","┠","┠","╫","╋","┠","┠","┠","┣","┠","┣","╂","╉","╂","╉","┠","┣","┠","┣","╂","╉","╂","╉","┠","┣","┠","┠","┠","┣","┣","┣","╂","╉","╂","╂","╂","╉","╉","╉","╂","╉","╊","╋","╂","╉","╊","╋","╂","╉","╊","╋","╂","╉","╊","╋","╂","╉","╊","╋","╂","╂","╂","╉","╊","╉","╊","╋","╋","╉","╊","╋","╂","╋","┠","┠","╋","╟","┣","╟","┣","╉","╫","╉","┣","╟","┣","╉","╫","╉","┣","╟","┣","╉","╂","╉","╋","╫","╋","╋","╫","╋","╋","╫","╋","┠"," "," "," "," "," "," ","╫","┠","╟","┠","╉","┠","┣","┠","╊","┠","╉","┠"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╠"," ","┣"," "," "," "," "," "," "," "," "," "," "," "," ","╊","╋","┣","┣","╊","╋","┣","┣","╊","╋","┣","┣","┣","┣","┣","┣","╊","╋","╊","╋","┣","┣","┣","┣","╊","╋","╊","╋","┣","┣","┣","┣","┣","┣","┣","┣","╊","╋","╊","╊","╊","╋","╋","╋","╊","╋","╊","╋","╊","╋","╊","╋","╊","╋","╊","╋","╊","╋","╊","╋","╊","╋","╊","╋","╊","╊","╊","╋","╊","╋","╊","╋","╋","╋","╊","╋","╊","╋","┣","┣","╬","╠","┣","┣","╠","╋","╊","╬","┣","┣","╠","╋","╊","╬","┣","┣","╠","╋","╊","╬","╋","╊","╬","╋","╊","╬","╋","╊","╬","┣"," "," ","┣"," "," "," ","╊","┣","┣","┣","╋","┣","┣","┣","╊","┣","╋","┣"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╡"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","┽","┿","╡","┫","┽","┿","╡","┫","┽","┿","╡","┫","┽","┿","╅","╈","┥","┥","┪","┪","┽","┿","╃","╇","┥","┥","┩","┩","┽","┿","╃","╅","╉","╇","╈","╋","┥","┥","┩","┪","┫","┩","┪","┫","┽","┽","┿","┿","╅","╅","╈","╈","┽","┽","┿","┿","╃","╃","╇","╇","┽","┽","┿","┿","╃","╅","╉","╃","╇","╅","╈","╇","╈","╉","╋","╋","┽","┿","╡","┫","╪","┫","╪","╅","╈","╡","┪","┪","╪","╃","╇","╡","┩","┩","╪","╉","╋","╡","┫","┫","╪","╅","╈","╪","╃","╇","╪","╉","╋"," ","┥","┥"," "," "," "," ","┥","╡","┽","╡","┥","┩","┿","┪","┿","┪","┽","┩"," "," "," "," "," "," "," "," ","▉","▊","▋","▋","▋"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╢"," ","╢"," "," "," "," "," "," "," "," "," "," "," "," ","╫","╋","┨","┨","╫","╋","┨","┨","╫","╋","┨","┨","╂","╊","╂","╊","┨","┫","┨","┫","╂","╊","╂","╊","┨","┫","┨","┫","╂","╊","╂","╂","╂","╊","╊","╊","┨","┫","┨","┨","┨","┫","┫","┫","╂","╉","╊","╋","╂","╉","╊","╋","╂","╉","╊","╋","╂","╉","╊","╋","╂","╉","╊","╋","╂","╂","╂","╉","╊","╉","╊","╋","╋","╉","╊","╋","╂","╋","┨","┨","╋","╢","╊","╫","╊","┫","╢","┫","╊","╫","╊","┫","╢","┫","╊","╂","╊","┫","╢","┫","╋","╫","╋","╋","╫","╋","╋","╫","╋"," ","┨"," "," "," "," "," ","╢","┨","╫","┨","┫","┨","╊","┨","╊","┨","╉","┨"," "," "," "," "," "," "," "," ","▉","▊","▊","▊","▊","▊"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╣"," ","┫"," "," "," "," "," "," "," "," "," "," "," "," ","╉","╋","┫","┫","╉","╋","┫","┫","╉","╋","┫","┫","╉","╋","╉","╋","┫","┫","┫","┫","╉","╋","╉","╋","┫","┫","┫","┫","╉","╋","╉","╉","╉","╋","╋","╋","┫","┫","┫","┫","┫","┫","┫","┫","╉","╉","╋","╋","╉","╉","╋","╋","╉","╉","╋","╋","╉","╉","╋","╋","╉","╉","╋","╋","╉","╉","╉","╉","╋","╉","╋","╋","╋","╉","╋","╋","╉","╋","┫","┫","╬","╣","╋","╉","╬","┫","┫","╣","╋","╉","╬","┫","┫","╣","╋","╉","╬","┫","┫","╣","╋","╉","╬","╋","╉","╬","╋","╉","╬"," ","┫","┫"," "," "," "," ","┫","┫","╉","┫","┫","┫","╋","┫","╋","┫","╉","┫"," "," "," "," "," "," "," "," ","▉","▊","▊","▊","▊","▊"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╤"," ","┯"," "," "," "," "," "," "," "," "," "," "," "," ","┯","┯","╪","╋","┯","┯","╪","╋","┯","┯","╪","╋","┯","┯","┳","┳","┯","┯","┳","┳","┿","┿","╇","╇","┿","┿","╇","╇","┿","┿","╇","╈","╋","╇","╈","╋","┿","┿","╇","╈","╋","╇","╈","╋","┯","┯","┯","┯","┳","┳","┳","┳","┿","┿","┿","┿","╇","╇","╇","╇","┿","┿","┿","┿","╇","╈","╋","╇","╇","╈","╈","╇","╈","╋","╋","╋","┯","┯","┿","╋","╤","╋","╤","┳","┳","╤","┳","┳","╪","╇","╇","╪","╇","╇","╪","╋","╋","╪","╋","╋","╤","┳","┳","┿","╇","╇","╪","╋","╋","┯","┯","┿","┿"," "," "," ","┯","╪","┯","╤","┯","╇","┯","┳","┯","╈","┯","╇"," "," ","▆","▆","▆","▆","▆","▇"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╥"," ","╥"," "," "," "," "," "," "," "," "," "," "," "," ","╥","┳","╁","╂","╥","┳","╁","╂","╥","┳","╁","╂","┰","┲","┰","┲","┰","┱","┰","┱","╁","╆","╂","╊","╁","╅","╂","╉","╁","╆","╂","╁","╂","╊","╆","╊","╁","╅","╂","╁","╂","╉","╅","╉","┰","┱","┲","┳","┰","┱","┲","┳","╁","╅","╆","╈","╂","╉","╊","╋","╁","╅","╆","╈","╂","╁","╂","╉","╊","╅","╆","╋","╈","╉","╊","╋","╥","┳","╁","╂","┳","╫","┲","╥","┲","┱","╥","┱","╆","╫","╊","╅","╫","╉","╆","╫","╊","╅","╫","╉","┳","╥","┳","╈","╫","╋","╈","╫","╋","┰","┰"," "," "," "," "," ","╥","╁","╥","┰","┱","╂","┲","┰","┲","╁","┱","╂"," "," "," ","▅","▅","▅","▆","▇"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
